,index,name,Initialized,Started,Finished,FoundationFinished,TurbineStart,Date Initialized,Date Started,Date TurbineStart,Date FoundationFinished,Date Finished,substructure,depth,location,associated_port,capacity,us_wtiv,estimated_cod
10,10,Hypothetical Gulf of Maine Draft WEA 7,131496,157151.29274997147,173405.67405870135,173405.67405870135,157151.29274997147,2038-01-01 00:00:00,2040-12-05 00:00:00,2040-12-05 00:00:00,2042-10-13 06:00:00,2042-10-13 06:00:00,semisub,800,MA,searsport_1,1424,False,2039-01-01 00:00:00
11,11,Hypothetical Central Atlantic Draft WEA 5,131496,147119.41124303974,163573.6825124326,163573.6825124326,147119.41124303974,2038-01-01 00:00:00,2039-10-14 00:00:00,2039-10-14 00:00:00,2041-08-29 14:00:00,2041-08-29 14:00:00,semisub,800,MD,tradepoint_2,1428,False,2039-01-01 00:00:00
12,12,Hypothetical Gulf of Maine Draft WEA 6,122736,140924.4114412416,157151.29274997147,157151.29274997147,140924.4114412416,2037-01-01 00:00:00,2039-01-28 21:00:00,2039-01-28 21:00:00,2040-12-05 00:00:00,2040-12-05 00:00:00,semisub,800,MA,searsport_2,1424,False,2038-01-01 00:00:00
13,13,Hypothetical Central Atlantic Draft WEA 2,140256,143955.85477357722,152732.9834021167,152732.9834021167,145711.28049928512,2039-01-01 00:00:00,2039-06-04 04:00:00,2039-08-16 08:00:00,2040-06-03 21:00:00,2040-06-03 21:00:00,monopile,40,DE,tradepoint_1,1273,False,2040-01-01 00:00:00
14,14,Hypothetical NY Bight Fixed 2,140256,140256.0,151948.37629145183,151948.37629145183,142594.47525829036,2039-01-01 00:00:00,2039-01-01 00:00:00,2039-04-08 11:00:00,2040-05-02 05:00:00,2040-05-02 05:00:00,monopile,40,NJ,njwp_1,1500,False,2040-01-01 00:00:00
15,15,Hypothetical Central Atlantic Draft WEA 4,140256,140256.0,149040.37301890278,149040.37301890278,142012.87460378057,2039-01-01 00:00:00,2039-01-01 00:00:00,2039-03-15 05:00:00,2040-01-02 01:00:00,2040-01-02 01:00:00,monopile,40,MD,tradepoint_2,1273,True,2040-01-01 00:00:00
16,16,Hypothetical NE Floating 2,122736,129727.8445821286,147119.41124303974,147119.41124303974,129727.8445821286,2037-01-01 00:00:00,2037-10-19 08:00:00,2037-10-19 08:00:00,2039-10-14 00:00:00,2039-10-14 00:00:00,semisub,800,CT,salem,1500,False,2038-01-01 00:00:00
17,17,Hypothetical Central Atlantic WEA 3,131496,131496.0,143955.85477357722,143955.85477357722,133987.97095471545,2038-01-01 00:00:00,2038-01-01 00:00:00,2038-04-14 20:00:00,2039-06-04 04:00:00,2039-06-04 04:00:00,monopile,40,MD,tradepoint_1,1607,False,2039-01-01 00:00:00
18,18,Hypothetical Gulf of Maine Draft WEA 5,113952,124083.0301325117,140924.4114412416,140924.4114412416,124083.0301325117,2036-01-01 00:00:00,2037-02-26 04:00:00,2037-02-26 04:00:00,2039-01-28 21:00:00,2039-01-28 21:00:00,semisub,800,MA,searsport_1,1424,False,2037-01-01 00:00:00
19,19,Hypothetical NY Bight Fixed 1,131496,131496.0,138835.03392061772,138835.03392061772,132963.80678412353,2038-01-01 00:00:00,2038-01-01 00:00:00,2038-03-03 04:00:00,2038-11-02 20:00:00,2038-11-02 20:00:00,monopile,40,NY,sbmt,1500,True,2039-01-01 00:00:00
20,20,Hypothetical Central Atlantic Draft WEA 8,131496,131496.0,138163.31216419896,138163.31216419896,132829.4624328398,2038-01-01 00:00:00,2038-01-01 00:00:00,2038-02-25 14:00:00,2038-10-05 20:00:00,2038-10-05 20:00:00,monopile,40,NC,portsmouth_1,1273,True,2039-01-01 00:00:00
21,21,Hypothetical Central Atlantic WEA 6,131496,131496.0,136787.85211903445,136787.85211903445,132554.3704238069,2038-01-01 00:00:00,2038-01-01 00:00:00,2038-02-14 03:00:00,2038-08-09 12:00:00,2038-08-09 12:00:00,monopile,40,MD,tradepoint_1,713,True,2039-01-01 00:00:00
22,22,Hypothetical Gulf of Maine Draft WEA 13,105192,112806.88130872988,129727.8445821286,129727.8445821286,112806.88130872988,2035-01-01 00:00:00,2035-11-14 07:00:00,2035-11-14 07:00:00,2037-10-19 08:00:00,2037-10-19 08:00:00,semisub,800,ME,salem,1424,False,2036-01-01 00:00:00
23,23,Atlantic Shores Offshore Wind Bight,122736,122736.0,129573.45561590132,129573.45561590132,124103.49112318027,2037-01-01 00:00:00,2037-01-01 00:00:00,2037-02-27 00:00:00,2037-10-12 22:00:00,2037-10-12 22:00:00,monopile,40,NY,njwp_1,1284,False,2038-01-01 00:00:00
24,24,Hypothetical NE Fixed 2,113952,113952.0,128452.78244853477,128426.42415752847,116852.15648970695,2036-01-01 00:00:00,2036-01-01 00:00:00,2036-04-30 21:00:00,2037-08-26 03:00:00,2037-08-27 05:00:00,jacket,40,RI,new_london,1500,False,2037-01-01 00:00:00
25,25,Hypothetical Gulf of Maine Draft WEA 8,105192,106858.26370450648,124083.0301325117,124083.0301325117,106858.26370450648,2035-01-01 00:00:00,2035-03-11 11:00:00,2035-03-11 11:00:00,2037-02-26 04:00:00,2037-02-26 04:00:00,semisub,800,NH,searsport_2,1424,False,2036-01-01 00:00:00
26,26,Vineyard Northeast,96432,96432.0,120820.4589840807,120802.42690818658,101309.69179681614,2034-01-01 00:00:00,2034-01-01 00:00:00,2034-07-23 06:00:00,2036-10-12 11:00:00,2036-10-13 05:00:00,jacket,40,MA,new_bedford,2600,False,2035-01-01 00:00:00
27,27,Hypothetical Central Atlantic WEA 5,113952,113952.0,119203.07485792311,119203.07485792311,115002.21497158462,2036-01-01 00:00:00,2036-01-01 00:00:00,2036-02-13 19:00:00,2036-08-06 20:00:00,2036-08-06 20:00:00,monopile,40,MD,tradepoint_1,713,True,2037-01-01 00:00:00
28,28,Hypothetical Gulf of Maine Draft WEA 12,96432,96432.0,112806.88130872988,112806.88130872988,96432.0,2034-01-01 00:00:00,2034-01-01 00:00:00,2034-01-01 00:00:00,2035-11-14 07:00:00,2035-11-14 07:00:00,semisub,800,MA,searsport_1,1424,False,2035-01-01 00:00:00
29,29,Empire Wind 2,105192,105192.0,111919.54542232382,111919.54542232382,106537.50908446476,2035-01-01 00:00:00,2035-01-01 00:00:00,2035-02-26 02:00:00,2035-10-08 08:00:00,2035-10-08 08:00:00,monopile,40,NY,sbmt,1260,True,2036-01-01 00:00:00
30,30,Ocean Wind 2,105192,105192.0,111673.23368023653,111673.23368023653,106488.24673604731,2035-01-01 00:00:00,2035-01-01 00:00:00,2035-02-24 01:00:00,2035-09-28 02:00:00,2035-09-28 02:00:00,monopile,40,NJ,njwp_2,1148,True,2036-01-01 00:00:00
31,31,Garden State Offshore Energy I,105192,105192.0,111434.36598840519,111434.36598840519,106440.47319768104,2035-01-01 00:00:00,2035-01-01 00:00:00,2035-02-22 01:00:00,2035-09-18 03:00:00,2035-09-18 03:00:00,monopile,40,NJ,njwp_1,1080,True,2036-01-01 00:00:00
32,32,TotalEnergies,96432,103477.65898171077,111109.23995532126,111109.23995532126,105003.97517643287,2034-01-01 00:00:00,2034-10-21 14:00:00,2034-12-24 04:00:00,2035-09-04 14:00:00,2035-09-04 14:00:00,monopile,40,NC,portsmouth_2,889,False,2035-01-01 00:00:00
33,33,Hypothetical Central Atlantic WEA  2,105192,105192.0,110912.44281977034,110912.44281977034,106336.08856395406,2035-01-01 00:00:00,2035-01-01 00:00:00,2035-02-17 17:00:00,2035-08-27 09:00:00,2035-08-27 09:00:00,monopile,40,VA,portsmouth_1,927,True,2036-01-01 00:00:00
34,34,Hypothetical Central Atlantic Draft WEA 7,87672,88586.60211085493,106858.26370450648,106858.26370450648,88586.60211085493,2033-01-01 00:00:00,2033-02-08 03:00:00,2033-02-08 03:00:00,2035-03-11 11:00:00,2035-03-11 11:00:00,semisub,800,VA,portsmouth_1,1566,False,2034-01-01 00:00:00
35,35,Hypothetical Central Atlantic WEA 4,96432,96432.0,104457.08261910533,104457.08261910533,98037.01652382106,2034-01-01 00:00:00,2034-01-01 00:00:00,2034-03-08 22:00:00,2034-12-01 10:00:00,2034-12-01 10:00:00,monopile,40,NC,portsmouth_1,1607,True,2035-01-01 00:00:00
36,36,Bluepoint Wind,96432,96432.0,103477.65898171077,103477.65898171077,97841.13179634216,2034-01-01 00:00:00,2034-01-01 00:00:00,2034-02-28 18:00:00,2034-10-21 14:00:00,2034-10-21 14:00:00,monopile,40,NY,njwp_1,1158,False,2035-01-01 00:00:00
37,37,Hypothetical Central Atlantic WEA 1,96432,96432.0,102850.00464858106,102850.00464858106,97715.60092971621,2034-01-01 00:00:00,2034-01-01 00:00:00,2034-02-23 12:00:00,2034-09-25 11:00:00,2034-09-25 11:00:00,monopile,40,MD,tradepoint_1,927,True,2035-01-01 00:00:00
38,38,Ocean Wind 1,96432,96432.0,102650.51650106511,102650.51650106511,97675.70330021302,2034-01-01 00:00:00,2034-01-01 00:00:00,2034-02-21 20:00:00,2034-09-17 03:00:00,2034-09-17 03:00:00,monopile,40,NJ,njwp_2,1100,True,2035-01-01 00:00:00
39,39,Kitty Hawk South,87672,87672.0,101192.34348327352,101192.34348327352,90376.06869665471,2033-01-01 00:00:00,2033-01-01 00:00:00,2033-04-23 17:00:00,2034-07-18 09:00:00,2034-07-18 09:00:00,monopile,40,NC,portsmouth_2,2465,True,2034-01-01 00:00:00
40,40,Leading Light Wind,70128,84587.50279282201,95897.80382786997,95897.80382786997,86849.5629998316,2031-01-01 00:00:00,2032-08-25 12:00:00,2032-11-27 18:00:00,2033-12-09 18:00:00,2033-12-09 18:00:00,monopile,40,NJ,njwp_1,2400,False,2032-01-01 00:00:00
41,41,Skipjack 2,70128,85181.32327576171,91367.43367397902,91367.43367397902,86418.54535540516,2031-01-01 00:00:00,2032-09-19 06:00:00,2032-11-09 19:00:00,2033-06-04 00:00:00,2033-06-04 00:00:00,monopile,40,MD,tradepoint_2,846,False,2032-01-01 00:00:00
42,42,Bay State Wind b,78888,78888.0,91340.60211085493,91340.60211085493,78888.0,2032-01-01 00:00:00,2032-01-01 00:00:00,2032-01-01 00:00:00,2033-06-02 21:00:00,2033-06-02 21:00:00,gbf,40,MA,new_london,1120,False,2033-01-01 00:00:00
43,43,Bay State Wind a (Revolution Wind 2),78888,78888.0,88586.60211085493,88586.60211085493,78888.0,2032-01-01 00:00:00,2032-01-01 00:00:00,2032-01-01 00:00:00,2033-02-08 03:00:00,2033-02-08 03:00:00,gbf,40,RI,new_london,880,False,2033-01-01 00:00:00
44,44,Excelsior Wind,78888,78888.0,85544.20231983285,85544.20231983285,80219.24046396658,2032-01-01 00:00:00,2032-01-01 00:00:00,2032-02-25 12:00:00,2032-10-04 09:00:00,2032-10-04 09:00:00,monopile,40,NY,sbmt,1314,True,2033-01-01 00:00:00
45,45,Skipjack 1,70128,84648.52324833514,85181.32327576171,85181.32327576171,84755.08325382046,2031-01-01 00:00:00,2032-08-28 01:00:00,2032-09-01 12:00:00,2032-09-19 06:00:00,2032-09-19 06:00:00,monopile,40,MD,tradepoint_1,120,False,2032-01-01 00:00:00
46,46,Beacon Wind 1,70128,76355.87186838531,84648.52324833514,84648.52324833514,78014.40214437527,2031-01-01 00:00:00,2031-09-17 12:00:00,2031-11-25 15:00:00,2032-08-28 01:00:00,2032-08-28 01:00:00,monopile,40,NY,arthur_kill,1230,False,2032-01-01 00:00:00
47,47,Duke Energy/Cinergy,70128,77212.58763748332,84587.50279282201,84587.50279282201,78687.57066855105,2031-01-01 00:00:00,2031-10-23 05:00:00,2031-12-23 16:00:00,2032-08-25 12:00:00,2032-08-25 12:00:00,monopile,40,NC,portsmouth_1,893,False,2032-01-01 00:00:00
48,48,Atlantic Shores Offshore Wind South 2,70128,70203.04784018129,77212.58763748332,77212.58763748332,71604.9557996417,2031-01-01 00:00:00,2031-01-04 04:00:00,2031-03-03 13:00:00,2031-10-23 05:00:00,2031-10-23 05:00:00,monopile,40,NJ,njwp_2,1500,False,2032-01-01 00:00:00
49,49,Beacon Wind 2,70128,70128.0,77141.95925415769,77141.95925415769,71530.79185083153,2031-01-01 00:00:00,2031-01-01 00:00:00,2031-02-28 11:00:00,2031-10-20 06:00:00,2031-10-20 06:00:00,monopile,40,NY,sbmt,1200,True,2032-01-01 00:00:00
50,50,Community Offshore Wind 1,61368,69640.0655925028,76355.87186838531,76355.87186838531,70983.2268476793,2030-01-01 00:00:00,2030-12-11 17:00:00,2031-02-05 16:00:00,2031-09-17 12:00:00,2031-09-17 12:00:00,monopile,40,NY,sbmt,1314,False,2031-01-01 00:00:00
51,51,Atlantic Shores Offshore Wind North,70128,70128.0,76194.81630478201,76194.81630478201,71341.36326095641,2031-01-01 00:00:00,2031-01-01 00:00:00,2031-02-20 14:00:00,2031-09-10 19:00:00,2031-09-10 19:00:00,monopile,40,NJ,njwp_1,1182,True,2032-01-01 00:00:00
52,52,"New England Wind 2 (Commonwealth Wind, Vineyard Wind South)",61368,61368.0,75574.43365932701,75574.43365932701,61368.0,2030-01-01 00:00:00,2030-01-01 00:00:00,2030-01-01 00:00:00,2031-08-15 23:00:00,2031-08-15 23:00:00,gbf,40,MA,salem,1232,False,2031-01-01 00:00:00
53,53,"New England Wind 1 (Park City Wind, Vineyard Wind South)",61368,61368.0,70736.93365932701,70736.93365932701,61368.0,2030-01-01 00:00:00,2030-01-01 00:00:00,2030-01-01 00:00:00,2031-01-26 09:00:00,2031-01-26 09:00:00,gbf,40,CT,salem,800,False,2029-01-01 00:00:00
54,54,Attentive Energy Two,61368,64929.17861076155,70203.04784018129,69885.64237322094,65920.47136325343,2030-01-01 00:00:00,2030-05-29 10:00:00,2030-07-09 17:00:00,2030-12-21 22:00:00,2031-01-04 04:00:00,monopile,40,NJ,njwp_1,1342,False,2031-01-01 00:00:00
55,55,SouthCoast Residual,52608,62309.91329932458,69640.0655925028,69596.84788492408,63775.94375796022,2029-01-01 00:00:00,2030-02-09 06:00:00,2030-04-11 08:00:00,2030-12-09 21:00:00,2030-12-11 17:00:00,jacket,40,MA,new_bedford,800,False,2030-01-01 00:00:00
56,56,Attentive Energy One,61368,61368.0,68505.97686467369,68505.97686467369,62795.59537293474,2030-01-01 00:00:00,2030-01-01 00:00:00,2030-03-01 12:00:00,2030-10-25 10:00:00,2030-10-25 10:00:00,monopile,40,NY,arthur_kill,1404,True,2031-01-01 00:00:00
57,57,SouthCoast 1 Phase 1 (Mayflower Wind 1),52608,57365.156721204265,64929.17861076155,64912.74609787492,58877.961099115724,2029-01-01 00:00:00,2029-07-18 06:00:00,2029-09-19 06:00:00,2030-05-28 17:00:00,2030-05-29 10:00:00,jacket,40,MA,new_bedford,804,False,2030-01-01 00:00:00
58,58,SouthCoast 1 Phase 2 (Mayflower Wind 2),52608,58377.30641040375,62309.91329932458,62293.48078643796,59163.82778818791,2029-01-01 00:00:00,2029-08-29 10:00:00,2029-10-01 04:00:00,2030-02-08 14:00:00,2030-02-09 06:00:00,jacket,40,MA,new_bedford,400,False,2030-01-01 00:00:00
59,59,Kitty Hawk North,52608,52608.0,58377.30641040375,58377.30641040375,53761.86128208075,2029-01-01 00:00:00,2029-01-01 00:00:00,2029-02-18 02:00:00,2029-08-29 10:00:00,2029-08-29 10:00:00,monopile,40,VA,portsmouth_2,1035,False,2030-01-01 00:00:00
60,60,MarWin Residual,52608,52608.0,57365.156721204265,57365.156721204265,53559.43134424085,2029-01-01 00:00:00,2029-01-01 00:00:00,2029-02-09 16:00:00,2029-07-18 06:00:00,2029-07-18 06:00:00,monopile,40,MD,tradepoint_1,600,False,2030-01-01 00:00:00
61,61,Sunrise Wind,43824,43824.0,50110.97508705413,50110.97508705413,45081.395017410825,2028-01-01 00:00:00,2028-01-01 00:00:00,2028-02-22 10:00:00,2028-09-18 23:00:00,2028-09-18 23:00:00,monopile,40,NY,new_london,924,True,2029-01-01 00:00:00
62,62,Maine Research Array,43824,43824.0,46239.692152350064,46239.692152350064,43824.0,2028-01-01 00:00:00,2028-01-01 00:00:00,2028-01-01 00:00:00,2028-04-10 16:00:00,2028-04-10 16:00:00,semisub,800,ME,searsport_1,144,False,2029-01-01 00:00:00
63,63,Momentum Wind,35064,35064.0,40222.458811133525,40222.458811133525,36095.69176222671,2027-01-01 00:00:00,2027-01-01 00:00:00,2027-02-13 00:00:00,2027-08-03 23:00:00,2027-08-03 23:00:00,monopile,40,MD,tradepoint_1,809,False,2028-01-01 00:00:00
64,64,Empire Wind 1,35064,35064.0,40082.01358465559,40082.01358465559,36067.60271693112,2027-01-01 00:00:00,2027-01-01 00:00:00,2027-02-11 20:00:00,2027-07-29 03:00:00,2027-07-29 03:00:00,monopile,40,NY,sbmt,816,False,2028-01-01 00:00:00
65,65,CVOW-C,26304,26304.0,39582.501137223655,39582.501137223655,28959.70022744473,2026-01-01 00:00:00,2026-01-01 00:00:00,2026-04-21 16:00:00,2027-07-08 07:00:00,2027-07-08 07:00:00,monopile,40,VA,portsmouth_1,2587,True,2027-01-01 00:00:00
66,66,Atlantic Shores Offshore Wind South 1,26304,26304.0,33627.90280541594,33627.90280541594,27768.78056108319,2026-01-01 00:00:00,2026-01-01 00:00:00,2026-03-03 01:00:00,2026-11-02 04:00:00,2026-11-02 04:00:00,monopile,40,NJ,njwp_1,1510,False,2027-01-01 00:00:00
67,67,MarWin,26304,26304.0,30044.704025048966,30044.704025048966,27052.140805009793,2026-01-01 00:00:00,2026-01-01 00:00:00,2026-02-01 05:00:00,2026-06-05 21:00:00,2026-06-05 21:00:00,monopile,40,MD,tradepoint_1,248,False,2027-01-01 00:00:00
68,68,Revolution Wind 1,8760,8760.0,14131.346656212267,14131.346656212267,9834.269331242453,2024-01-01 00:00:00,2024-01-01 00:00:00,2024-02-14 19:00:00,2024-08-11 20:00:00,2024-08-11 20:00:00,monopile,40,RI/CT,new_london,704,False,2025-01-01 00:00:00
69,69,Vineyard Wind 1,0,0.0,5357.969827758422,5357.969827758422,1071.5939655516845,2023-01-01 00:00:00,2023-01-01 00:00:00,2023-02-14 16:00:00,2023-08-12 06:00:00,2023-08-12 06:00:00,monopile,40,MA,new_bedford,800,False,2024-01-01 00:00:00
70,70,South Fork,0,0.0,3430.827640604905,3430.827640604905,686.165528120981,2023-01-01 00:00:00,2023-01-01 00:00:00,2023-01-29 15:00:00,2023-05-23 23:00:00,2023-05-23 23:00:00,monopile,40,NY,new_london,132,False,2024-01-01 00:00:00
